Sample Number (10000 samples per second),ENGINE_RUN_TIME (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK_LEVEL_INPUT (),ACCELARATOR_PEDAL_POSITION_F (),ACCELARATOR_PEDAL_POSITION_D (),ACCELARATOR_PEDAL_POSITION_E (),COMMANDED_THROTTLE_ACTUATOR (),MAF_AIR_FLOW_RATE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),COMMANDED_THROTTLE_ACTUATOR ()
1684,444.0,818.75,3.0,18.82353,41.17647,0.0,-3.125,-1.5625,41.0,38.039215,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1685,444.0,818.75,3.0,18.82353,41.17647,0.0,-3.125,-1.5625,41.0,37.2549,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1686,444.0,818.75,3.0,18.82353,41.17647,0.0,-3.125,-1.5625,41.0,37.2549,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1687,444.0,839.0,3.0,18.82353,40.39216,0.0,-3.125,0.78125,39.0,37.2549,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1688,446.0,839.0,0.0,18.82353,40.39216,0.0,-3.125,0.78125,39.0,37.2549,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1689,446.0,839.0,0.0,18.82353,40.39216,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1690,446.0,839.0,0.0,18.82353,40.39216,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1691,446.0,851.5,0.0,18.82353,39.60784,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1692,447.0,851.5,0.0,18.82353,39.60784,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1693,447.0,851.5,0.0,18.82353,39.60784,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1694,447.0,851.5,0.0,18.82353,39.60784,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1695,447.0,858.5,0.0,18.82353,39.215687,0.0,-3.125,0.78125,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1696,449.0,858.5,0.0,18.82353,39.215687,0.0,-3.125,0.78125,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1697,449.0,858.5,0.0,18.82353,39.215687,0.0,-3.125,0.78125,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1698,449.0,858.5,0.0,18.82353,39.215687,0.0,-3.125,0.78125,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1699,451.0,868.75,0.0,18.82353,39.215687,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1700,451.0,868.75,0.0,18.82353,39.215687,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1701,451.0,868.75,0.0,18.82353,39.215687,0.0,-3.125,0.78125,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1702,451.0,860.75,0.0,18.82353,38.82353,0.0,-3.125,0.0,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1703,453.0,860.75,0.0,18.82353,38.82353,0.0,-3.125,0.0,38.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1704,453.0,860.75,0.0,18.82353,38.82353,0.0,-3.125,0.0,38.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1705,453.0,860.75,0.0,18.82353,38.82353,0.0,-3.125,0.0,38.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1706,453.0,772.5,0.0,16.470589,28.62745,0.0,-3.125,0.78125,28.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1707,455.0,772.5,0.0,16.470589,28.62745,0.0,-3.125,0.78125,28.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1708,455.0,772.5,0.0,16.470589,28.62745,0.0,-3.125,0.78125,28.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1709,455.0,772.5,0.0,16.470589,27.843138,0.0,-3.125,3.90625,28.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1710,457.0,738.25,0.0,16.470589,27.843138,0.0,-3.125,3.90625,27.0,36.862743,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1711,457.0,738.25,0.0,16.470589,27.843138,0.0,-3.125,3.90625,27.0,37.2549,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1712,457.0,738.25,0.0,16.470589,27.843138,0.0,-3.125,3.90625,27.0,37.2549,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1713,457.0,738.25,0.0,16.470589,30.980392,0.0,-3.125,-4.6875,27.0,37.2549,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1714,461.0,646.0,0.0,16.862745,30.980392,0.0,-3.125,-4.6875,30.0,37.2549,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1715,461.0,646.0,0.0,16.862745,30.980392,0.0,-3.125,-4.6875,30.0,36.07843,0.0,16.078432,31.764706,16.470589,0.0,0.0,100.0,0.0,16.470589
1716,461.0,646.0,0.0,16.862745,30.980392,0.0,-3.125,-4.6875,30.0,36.07843,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1717,461.0,743.75,0.0,16.862745,40.784313,0.0,-2.34375,-2.34375,52.0,36.07843,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1718,462.0,743.75,0.0,22.352942,40.784313,0.0,-2.34375,-2.34375,52.0,36.07843,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1719,462.0,743.75,0.0,22.352942,40.784313,0.0,-2.34375,-2.34375,52.0,35.686275,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,2.745098,17.254902
1720,462.0,743.75,0.0,22.352942,40.784313,0.0,-2.34375,-2.34375,52.0,35.686275,0.0,20.392157,36.47059,20.392157,0.0,0.0,100.0,2.745098,20.392157
1721,462.0,1411.5,10.0,20.784313,42.35294,0.0,-2.34375,0.78125,42.0,35.686275,0.0,20.392157,36.47059,20.392157,0.0,0.0,100.0,2.745098,20.392157
1722,464.0,1411.5,10.0,20.784313,42.35294,0.0,-2.34375,0.78125,42.0,35.686275,0.0,20.392157,36.47059,20.392157,0.0,0.0,100.0,2.745098,20.392157
1723,464.0,1411.5,10.0,20.784313,42.35294,0.0,-2.34375,0.78125,42.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,3.137255,18.82353
1724,464.0,1411.5,10.0,20.784313,27.058823,0.0,-2.34375,0.78125,42.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,3.137255,18.82353
1725,466.0,1185.75,12.0,18.82353,27.058823,0.0,-3.125,3.90625,29.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,3.137255,18.82353
1726,466.0,1185.75,12.0,18.82353,27.058823,0.0,-3.125,3.90625,29.0,34.117645,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,3.137255,18.82353
1727,466.0,1185.75,12.0,18.82353,27.058823,0.0,-3.125,3.90625,29.0,34.117645,0.0,27.058823,43.137257,25.490196,0.0,0.0,100.0,6.666667,25.490196
1728,466.0,1185.75,12.0,18.82353,27.058823,0.0,-3.125,3.90625,29.0,34.117645,0.0,27.058823,43.137257,25.490196,0.0,0.0,100.0,6.666667,25.490196
1729,468.0,1254.5,14.0,18.82353,46.666668,0.0,-3.125,0.0,36.0,34.117645,0.0,27.058823,43.137257,25.490196,0.0,0.0,100.0,6.666667,25.490196
1730,468.0,1254.5,14.0,18.82353,46.666668,0.0,-3.125,0.0,36.0,35.294117,0.0,27.058823,43.137257,25.490196,0.0,0.0,100.0,6.666667,25.490196
1731,468.0,1254.5,14.0,18.82353,46.666668,0.0,-3.125,0.0,36.0,35.294117,0.0,21.960785,38.039215,21.17647,0.0,0.0,100.0,2.352941,21.17647
1732,468.0,1413.25,14.0,18.82353,38.039215,0.0,-3.125,0.78125,29.0,35.294117,0.0,21.960785,38.039215,21.17647,0.0,0.0,100.0,2.352941,21.17647
1733,470.0,1413.25,18.0,18.82353,38.039215,0.0,-3.125,0.78125,29.0,35.294117,0.0,21.960785,38.039215,21.17647,0.0,0.0,100.0,2.352941,21.17647
1734,470.0,1413.25,18.0,18.82353,38.039215,0.0,-3.125,0.78125,29.0,36.862743,0.0,21.960785,38.039215,21.17647,0.0,0.0,100.0,2.745098,21.17647
1735,470.0,1413.25,18.0,18.82353,38.039215,0.0,-3.125,0.78125,29.0,36.862743,0.0,21.960785,37.64706,20.784313,0.0,0.0,100.0,2.745098,20.784313
1736,470.0,1439.75,19.0,21.17647,40.0,0.0,-2.34375,0.0,39.0,36.862743,0.0,21.960785,37.64706,20.784313,0.0,0.0,100.0,2.745098,20.784313
1737,472.0,1439.75,19.0,21.17647,40.0,0.0,-2.34375,0.0,39.0,35.294117,0.0,21.960785,37.64706,20.784313,0.0,0.0,100.0,2.745098,20.784313
1738,472.0,1439.75,19.0,21.17647,40.0,0.0,-2.34375,0.0,39.0,35.294117,0.0,21.17647,37.2549,21.17647,0.0,0.0,100.0,1.568627,21.17647
1739,472.0,1439.75,19.0,21.17647,40.0,0.0,-2.34375,0.0,39.0,35.294117,0.0,21.17647,37.2549,21.17647,0.0,0.0,100.0,1.568627,21.17647
1740,474.0,1597.5,21.0,21.960785,48.627453,0.0,-1.5625,-3.125,47.0,35.294117,0.0,21.17647,37.2549,21.17647,0.0,0.0,100.0,1.568627,21.17647
1741,474.0,1597.5,21.0,21.960785,48.627453,0.0,-1.5625,-3.125,47.0,35.686275,0.0,21.17647,37.2549,21.17647,0.0,0.0,100.0,1.568627,21.17647
1742,474.0,1597.5,21.0,21.960785,48.627453,0.0,-1.5625,-3.125,47.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1743,474.0,1597.5,21.0,21.960785,79.60784,0.0,-5.46875,-1.5625,84.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1744,475.0,1157.0,24.0,26.666666,79.60784,0.0,-5.46875,-1.5625,84.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1745,475.0,1157.0,24.0,26.666666,79.60784,0.0,-5.46875,-1.5625,84.0,36.07843,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,3.137255,18.82353
1746,475.0,1157.0,24.0,26.666666,79.60784,0.0,-5.46875,-1.5625,84.0,36.07843,0.0,23.921568,40.0,21.568628,0.0,0.0,100.0,3.137255,21.568628
1747,475.0,1392.0,26.0,21.17647,48.235294,0.0,-1.5625,-3.90625,46.0,36.07843,0.0,23.921568,40.0,21.568628,0.0,0.0,100.0,3.137255,21.568628
1748,477.0,1392.0,26.0,21.17647,48.235294,0.0,-1.5625,-3.90625,46.0,36.07843,0.0,23.921568,40.0,21.568628,0.0,0.0,100.0,3.137255,21.568628
1749,477.0,1392.0,26.0,21.17647,48.235294,0.0,-1.5625,-3.90625,46.0,32.941177,0.0,23.921568,40.0,21.568628,0.0,0.0,100.0,3.137255,21.568628
1750,477.0,1392.0,26.0,21.17647,48.235294,0.0,-1.5625,-3.90625,46.0,32.941177,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1751,477.0,1306.25,29.0,19.215687,31.764706,0.0,0.78125,0.0,32.0,32.941177,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1752,479.0,1306.25,29.0,19.215687,31.764706,0.0,0.78125,0.0,32.0,34.117645,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1753,479.0,1306.25,29.0,19.215687,31.764706,0.0,0.78125,0.0,32.0,34.117645,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1754,479.0,1306.25,29.0,19.215687,31.764706,0.0,0.78125,0.0,32.0,34.117645,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1755,479.0,1240.5,27.0,17.254902,21.960785,0.0,-3.125,0.0,21.0,34.117645,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1756,481.0,1240.5,27.0,17.254902,21.960785,0.0,-3.125,0.0,21.0,35.294117,0.0,16.078432,31.764706,17.254902,0.0,0.0,100.0,0.0,17.254902
1757,481.0,1240.5,27.0,17.254902,21.960785,0.0,-3.125,0.0,21.0,35.294117,0.0,21.960785,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1758,481.0,1240.5,27.0,17.254902,34.117645,0.0,0.0,7.03125,21.0,35.294117,0.0,21.960785,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1759,483.0,1226.5,25.0,19.215687,34.117645,0.0,0.0,7.03125,33.0,35.294117,0.0,21.960785,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1760,483.0,1226.5,25.0,19.215687,34.117645,0.0,0.0,7.03125,33.0,38.039215,0.0,21.960785,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1761,483.0,1226.5,25.0,19.215687,34.117645,0.0,0.0,7.03125,33.0,38.039215,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1762,483.0,1170.25,25.0,19.215687,21.17647,0.0,2.34375,0.0,26.0,38.039215,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1763,485.0,1170.25,25.0,19.215687,21.17647,0.0,2.34375,0.0,26.0,38.039215,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1764,485.0,1170.25,25.0,19.215687,21.17647,0.0,2.34375,0.0,26.0,33.333332,0.0,19.607843,35.294117,16.862745,0.0,0.0,100.0,3.529412,16.862745
1765,485.0,1170.25,25.0,19.215687,21.17647,0.0,2.34375,0.0,26.0,33.333332,0.0,19.607843,35.294117,19.607843,0.0,0.0,100.0,3.529412,19.607843
1766,485.0,1153.0,24.0,18.82353,31.37255,0.0,-3.125,-6.25,31.0,33.333332,0.0,19.607843,35.294117,19.607843,0.0,0.0,100.0,3.529412,19.607843
1767,486.0,1153.0,24.0,18.82353,31.37255,0.0,-3.125,-6.25,31.0,34.509804,0.0,19.607843,35.294117,19.607843,0.0,0.0,100.0,3.529412,19.607843
1768,486.0,1153.0,24.0,18.82353,31.37255,0.0,-3.125,-6.25,31.0,34.509804,0.0,19.607843,35.294117,19.607843,0.0,0.0,100.0,0.784314,19.607843
1769,486.0,1153.0,24.0,18.82353,31.37255,0.0,-3.125,-6.25,31.0,34.509804,0.0,20.0,35.686275,20.0,0.0,0.0,100.0,0.784314,20.0
1770,486.0,1102.25,24.0,18.82353,32.941177,0.0,-3.125,1.5625,33.0,34.509804,0.0,20.0,35.686275,20.0,0.0,0.0,100.0,0.784314,20.0
1771,488.0,1102.25,24.0,18.82353,32.941177,0.0,-3.125,1.5625,33.0,36.862743,0.0,20.0,35.686275,20.0,0.0,0.0,100.0,0.784314,20.0
1772,488.0,1102.25,24.0,18.82353,32.941177,0.0,-3.125,1.5625,33.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1773,488.0,1102.25,24.0,18.82353,37.2549,0.0,-3.125,1.5625,33.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1774,490.0,1106.25,22.0,19.607843,37.2549,0.0,-1.5625,2.34375,39.0,36.862743,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1775,490.0,1106.25,22.0,19.607843,37.2549,0.0,-1.5625,2.34375,39.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1776,490.0,1106.25,22.0,19.607843,37.2549,0.0,-1.5625,2.34375,39.0,34.509804,0.0,19.607843,35.294117,20.0,0.0,0.0,100.0,0.392157,20.0
1777,490.0,1035.0,21.0,19.607843,45.098038,0.0,-1.5625,0.78125,47.0,34.509804,0.0,19.607843,35.294117,20.0,0.0,0.0,100.0,0.392157,20.0
1778,492.0,1035.0,21.0,20.392157,45.098038,0.0,-1.5625,0.78125,47.0,34.509804,0.0,19.607843,35.294117,20.0,0.0,0.0,100.0,0.392157,20.0
1779,492.0,1035.0,21.0,20.392157,45.098038,0.0,-1.5625,0.78125,47.0,32.941177,0.0,19.607843,35.294117,20.0,0.0,0.0,100.0,1.568627,20.0
1780,492.0,1035.0,21.0,20.392157,45.098038,0.0,-1.5625,0.78125,47.0,32.941177,0.0,20.392157,36.07843,20.392157,0.0,0.0,100.0,1.568627,20.392157
1781,492.0,1103.75,22.0,20.392157,46.666668,0.0,-1.5625,-2.34375,46.0,32.941177,0.0,20.392157,36.07843,20.392157,0.0,0.0,100.0,1.568627,20.392157
1782,494.0,1103.75,22.0,20.392157,46.666668,0.0,-1.5625,-2.34375,46.0,35.686275,0.0,20.392157,36.07843,20.392157,0.0,0.0,100.0,1.568627,20.392157
1783,494.0,1103.75,22.0,20.392157,46.666668,0.0,-1.5625,-2.34375,46.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1784,494.0,1103.75,22.0,20.392157,31.764706,0.0,-1.5625,-2.34375,46.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1785,496.0,1089.75,24.0,18.82353,31.764706,0.0,-3.125,-2.34375,31.0,35.686275,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1786,496.0,1089.75,24.0,18.82353,31.764706,0.0,-3.125,-2.34375,31.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1787,496.0,1089.75,24.0,18.82353,31.764706,0.0,-3.125,-2.34375,31.0,34.509804,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1788,496.0,1089.75,24.0,18.82353,31.764706,0.0,-3.125,-2.34375,31.0,34.509804,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1789,496.0,1002.25,21.0,16.862745,25.09804,0.0,-3.125,2.34375,25.0,34.509804,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1790,498.0,1002.25,21.0,16.862745,25.09804,0.0,-3.125,2.34375,25.0,34.509804,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1791,498.0,1002.25,21.0,16.862745,25.09804,0.0,-3.125,2.34375,25.0,34.509804,0.0,20.0,36.07843,18.039215,0.0,0.0,100.0,1.176471,18.039215
1792,498.0,1002.25,21.0,16.862745,30.588236,0.0,0.78125,0.0,25.0,34.509804,0.0,20.0,36.07843,18.039215,0.0,0.0,100.0,1.176471,18.039215
1793,500.0,975.75,20.0,18.039215,30.588236,0.0,0.78125,0.0,30.0,34.509804,0.0,20.0,36.07843,18.039215,0.0,0.0,100.0,1.176471,18.039215
1794,500.0,975.75,20.0,18.039215,30.588236,0.0,0.78125,0.0,30.0,34.509804,0.0,20.0,36.07843,18.039215,0.0,0.0,100.0,1.176471,18.039215
1795,500.0,975.75,20.0,18.039215,30.588236,0.0,0.78125,0.0,30.0,34.509804,0.0,20.0,35.686275,18.039215,0.0,0.0,100.0,0.784314,18.039215
1796,500.0,962.5,19.0,18.039215,29.80392,0.0,1.5625,-5.46875,29.0,34.509804,0.0,20.0,35.686275,18.039215,0.0,0.0,100.0,0.784314,18.039215
1797,502.0,962.5,19.0,18.039215,29.80392,0.0,1.5625,-5.46875,29.0,34.509804,0.0,20.0,35.686275,18.039215,0.0,0.0,100.0,0.784314,18.039215
1798,502.0,962.5,19.0,18.039215,29.80392,0.0,1.5625,-5.46875,29.0,34.509804,0.0,19.607843,35.294117,18.039215,0.0,0.0,100.0,0.784314,18.039215
1799,502.0,962.5,19.0,18.039215,29.80392,0.0,1.5625,-5.46875,29.0,34.509804,0.0,19.607843,35.294117,17.647058,0.0,0.0,100.0,0.784314,17.647058
1800,502.0,964.75,20.0,17.647058,27.843138,0.0,-3.125,-3.125,28.0,34.509804,0.0,19.607843,35.294117,17.647058,0.0,0.0,100.0,0.784314,17.647058
1801,504.0,964.75,20.0,17.647058,27.843138,0.0,-3.125,-3.125,28.0,35.294117,0.0,19.607843,35.294117,17.647058,0.0,0.0,100.0,0.784314,17.647058
1802,504.0,964.75,20.0,17.647058,27.843138,0.0,-3.125,-3.125,28.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1803,504.0,964.75,20.0,17.647058,24.705883,0.0,-3.125,3.90625,28.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1804,505.0,950.75,19.0,19.607843,24.705883,0.0,-3.125,3.90625,28.0,35.294117,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1805,505.0,950.75,19.0,19.607843,24.705883,0.0,-3.125,3.90625,28.0,34.117645,0.0,16.078432,31.764706,16.862745,0.0,0.0,100.0,0.0,16.862745
1806,505.0,950.75,19.0,19.607843,24.705883,0.0,-3.125,3.90625,28.0,34.117645,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1807,505.0,950.75,19.0,19.607843,46.666668,0.0,-1.5625,2.34375,28.0,34.117645,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1808,507.0,926.5,19.0,18.82353,46.666668,0.0,-1.5625,2.34375,45.0,34.117645,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1809,507.0,926.5,19.0,18.82353,46.666668,0.0,-1.5625,2.34375,45.0,33.333332,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1810,507.0,926.5,19.0,18.82353,46.666668,0.0,-1.5625,2.34375,45.0,33.333332,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1811,507.0,844.5,18.0,18.82353,40.784313,0.0,-3.125,-0.78125,40.0,33.333332,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1812,509.0,844.5,18.0,18.82353,40.784313,0.0,-3.125,-0.78125,40.0,33.333332,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1813,509.0,844.5,18.0,18.82353,40.784313,0.0,-3.125,-0.78125,40.0,32.941177,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1814,509.0,844.5,18.0,18.82353,40.784313,0.0,-3.125,-0.78125,40.0,32.941177,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1815,509.0,888.25,15.0,18.82353,38.431374,0.0,-3.125,2.34375,37.0,32.941177,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1816,511.0,888.25,15.0,18.82353,38.431374,0.0,-3.125,2.34375,37.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1817,511.0,888.25,15.0,18.82353,38.431374,0.0,-3.125,2.34375,37.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1818,511.0,888.25,15.0,18.82353,38.039215,0.0,-3.125,1.5625,37.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1819,513.0,885.0,14.0,20.392157,38.039215,0.0,-3.125,1.5625,41.0,34.509804,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1820,513.0,885.0,14.0,20.392157,38.039215,0.0,-3.125,1.5625,41.0,38.039215,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1821,513.0,885.0,14.0,20.392157,38.039215,0.0,-3.125,1.5625,41.0,38.039215,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1822,513.0,911.5,13.0,20.392157,38.039215,0.0,-3.125,-1.5625,40.0,38.039215,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1823,515.0,911.5,13.0,19.215687,38.039215,0.0,-3.125,-1.5625,40.0,38.039215,0.0,16.078432,31.764706,18.82353,0.0,0.0,100.0,0.0,18.82353
1824,515.0,911.5,13.0,19.215687,38.039215,0.0,-3.125,-1.5625,40.0,37.2549,0.0,21.568628,31.764706,18.82353,0.0,0.0,100.0,1.960784,18.82353
1825,515.0,911.5,13.0,19.215687,38.039215,0.0,-3.125,-1.5625,40.0,37.2549,0.0,21.568628,37.2549,20.784313,0.0,0.0,100.0,1.960784,20.784313
1826,515.0,1054.5,14.0,20.784313,55.294117,0.0,-2.34375,-2.34375,54.0,37.2549,0.0,21.568628,37.2549,20.784313,0.0,0.0,100.0,1.960784,20.784313
1827,516.0,1054.5,14.0,20.784313,55.294117,0.0,-2.34375,-2.34375,54.0,37.2549,0.0,21.568628,37.2549,20.784313,0.0,0.0,100.0,1.960784,20.784313
1828,516.0,1054.5,14.0,20.784313,55.294117,0.0,-2.34375,-2.34375,54.0,47.45098,0.0,21.568628,37.2549,20.784313,0.0,0.0,100.0,5.882353,20.784313
1829,516.0,1054.5,14.0,20.784313,55.294117,0.0,-2.34375,-2.34375,54.0,47.45098,0.0,26.666666,42.35294,23.137255,0.0,0.0,100.0,5.882353,23.137255
1830,516.0,1298.25,18.0,16.862745,45.098038,0.0,-3.125,-0.78125,29.0,47.45098,0.0,26.666666,42.35294,23.137255,0.0,0.0,100.0,5.882353,23.137255
1831,521.0,1298.25,18.0,16.862745,45.098038,0.0,-3.125,-0.78125,29.0,30.980392,0.0,26.666666,42.35294,23.137255,0.0,0.0,100.0,5.882353,23.137255
1832,521.0,1298.25,18.0,16.862745,45.098038,0.0,-3.125,-0.78125,29.0,30.980392,0.0,21.568628,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1833,521.0,1298.25,18.0,16.862745,31.764706,0.0,-3.125,-0.78125,29.0,30.980392,0.0,21.568628,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1834,523.0,1292.75,18.0,17.254902,31.764706,0.0,0.78125,1.5625,29.0,30.980392,0.0,21.568628,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
1835,523.0,1292.75,18.0,17.254902,31.764706,0.0,0.78125,1.5625,29.0,45.098038,0.0,21.568628,37.64706,19.607843,0.0,0.0,100.0,1.960784,19.607843
